Date,Time,Energy
12/09/2024,1:25PM,44.461kWh
12/09/2024,1:20PM,43.594kWh
12/09/2024,1:15PM,42.729kWh
12/09/2024,1:10PM,41.893kWh
12/09/2024,1:05PM,41.041kWh
12/09/2024,1:00PM,40.192kWh
12/09/2024,12:55PM,39.345kWh
12/09/2024,12:50PM,38.466kWh
12/09/2024,12:45PM,37.616kWh
12/09/2024,12:40PM,36.761kWh
12/09/2024,12:35PM,35.983kWh
12/09/2024,12:30PM,35.248kWh
12/09/2024,12:25PM,34.526kWh
12/09/2024,12:20PM,33.662kWh
12/09/2024,12:15PM,32.839kWh
12/09/2024,12:10PM,32.001kWh
12/09/2024,12:05PM,31.170kWh
12/09/2024,12:00PM,30.331kWh
12/09/2024,11:55AM,29.495kWh
12/09/2024,11:50AM,28.660kWh
12/09/2024,11:45AM,27.817kWh
12/09/2024,11:40AM,26.988kWh
12/09/2024,11:35AM,26.157kWh
12/09/2024,11:30AM,25.327kWh
12/09/2024,11:25AM,24.502kWh
12/09/2024,11:20AM,23.694kWh
12/09/2024,11:15AM,22.897kWh
12/09/2024,11:10AM,22.118kWh
12/09/2024,11:05AM,21.325kWh
12/09/2024,11:00AM,20.559kWh
12/09/2024,10:55AM,19.789kWh
12/09/2024,10:50AM,19.023kWh
12/09/2024,10:45AM,18.257kWh
12/09/2024,10:40AM,17.497kWh
12/09/2024,10:35AM,16.754kWh
12/09/2024,10:30AM,16.016kWh
12/09/2024,10:25AM,15.293kWh
12/09/2024,10:20AM,14.581kWh
12/09/2024,10:15AM,13.876kWh
12/09/2024,10:10AM,13.168kWh
12/09/2024,10:05AM,12.447kWh
12/09/2024,10:00AM,11.786kWh
12/09/2024,9:55AM,11.111kWh
12/09/2024,9:50AM,10.442kWh
12/09/2024,9:45AM,9.784kWh
12/09/2024,9:40AM,9.162kWh
12/09/2024,9:35AM,8.533kWh
12/09/2024,9:30AM,7.937kWh
12/09/2024,9:25AM,7.359kWh
12/09/2024,9:20AM,6.795kWh
12/09/2024,9:15AM,6.260kWh
12/09/2024,9:10AM,5.766kWh
12/09/2024,9:05AM,5.278kWh
12/09/2024,9:00AM,4.791kWh
12/09/2024,8:55AM,4.322kWh
12/09/2024,8:50AM,3.862kWh
12/09/2024,8:45AM,3.419kWh
12/09/2024,8:40AM,3.009kWh
12/09/2024,8:35AM,2.645kWh
12/09/2024,8:30AM,2.281kWh
12/09/2024,8:25AM,1.937kWh
12/09/2024,8:20AM,1.624kWh
12/09/2024,8:15AM,1.345kWh
12/09/2024,8:10AM,1.169kWh
12/09/2024,8:05AM,1.097kWh
12/09/2024,8:00AM,1.014kWh
12/09/2024,7:55AM,0.940kWh
12/09/2024,7:50AM,0.809kWh
12/09/2024,7:45AM,0.650kWh
12/09/2024,7:40AM,0.514kWh
12/09/2024,7:35AM,0.395kWh
12/09/2024,7:30AM,0.292kWh
12/09/2024,7:25AM,0.208kWh
12/09/2024,7:20AM,0.144kWh
12/09/2024,7:15AM,0.088kWh
12/09/2024,7:10AM,0.053kWh
12/09/2024,7:05AM,0.028kWh
12/09/2024,7:00AM,0.014kWh
12/09/2024,6:55AM,0.005kWh
12/09/2024,6:45AM,0.000kWh
12/09/2024,6:40AM,0.000kWh
12/09/2024,6:35AM,0.000kWh
12/09/2024,6:30AM,0.000kWh
12/09/2024,6:25AM,0.000kWh
12/09/2024,6:20AM,0.000kWh
12/09/2024,6:15AM,0.000kWh
12/09/2024,6:10AM,0.000kWh
12/09/2024,6:05AM,0.000kWh
12/09/2024,6:00AM,0.000kWh
12/09/2024,5:55AM,0.000kWh
12/09/2024,5:50AM,0.000kWh
12/09/2024,5:45AM,0.000kWh
12/09/2024,5:40AM,0.000kWh
12/09/2024,5:35AM,0.000kWh
12/09/2024,5:30AM,0.000kWh
12/09/2024,5:25AM,0.000kWh
12/09/2024,5:20AM,0.000kWh
12/09/2024,5:15AM,0.000kWh
12/09/2024,5:10AM,0.000kWh
12/09/2024,5:05AM,0.000kWh
12/09/2024,5:00AM,0.000kWh
12/09/2024,4:55AM,0.000kWh
12/09/2024,4:50AM,0.000kWh
12/09/2024,4:45AM,0.000kWh
12/09/2024,4:40AM,0.000kWh
12/09/2024,4:35AM,0.000kWh
12/09/2024,4:30AM,0.000kWh
12/09/2024,4:25AM,0.000kWh
12/09/2024,4:20AM,0.000kWh
12/09/2024,4:15AM,0.000kWh
12/09/2024,4:10AM,0.000kWh
12/09/2024,4:05AM,0.000kWh
12/09/2024,4:00AM,0.000kWh
12/09/2024,3:55AM,0.000kWh
12/09/2024,3:50AM,0.000kWh
12/09/2024,3:45AM,0.000kWh
12/09/2024,3:40AM,0.000kWh
12/09/2024,3:35AM,0.000kWh
12/09/2024,3:30AM,0.000kWh
12/09/2024,3:25AM,0.000kWh
12/09/2024,3:20AM,0.000kWh
12/09/2024,3:15AM,0.000kWh
12/09/2024,3:10AM,0.000kWh
12/09/2024,3:05AM,0.000kWh
12/09/2024,3:00AM,0.000kWh
12/09/2024,2:55AM,0.000kWh
12/09/2024,2:50AM,0.000kWh
12/09/2024,2:45AM,0.000kWh
12/09/2024,2:40AM,0.000kWh
12/09/2024,2:35AM,0.000kWh
12/09/2024,2:30AM,0.000kWh
12/09/2024,2:25AM,0.000kWh
12/09/2024,2:20AM,0.000kWh
12/09/2024,2:15AM,0.000kWh
12/09/2024,2:10AM,0.000kWh
12/09/2024,2:05AM,0.000kWh
12/09/2024,2:00AM,0.000kWh
12/09/2024,1:55AM,0.000kWh
12/09/2024,1:50AM,0.000kWh
12/09/2024,1:45AM,0.000kWh
12/09/2024,1:40AM,0.000kWh
12/09/2024,1:35AM,0.000kWh
12/09/2024,1:30AM,0.000kWh
12/09/2024,1:25AM,0.000kWh
12/09/2024,1:20AM,0.000kWh
12/09/2024,1:15AM,0.000kWh
12/09/2024,1:10AM,0.000kWh
12/09/2024,1:05AM,0.000kWh
12/09/2024,1:00AM,0.000kWh
12/09/2024,12:55AM,0.000kWh
12/09/2024,12:50AM,0.000kWh
12/09/2024,12:45AM,0.000kWh
12/09/2024,12:40AM,0.000kWh
12/09/2024,12:35AM,0.000kWh
12/09/2024,12:30AM,0.000kWh
12/09/2024,12:25AM,0.000kWh
12/09/2024,12:20AM,0.000kWh
12/09/2024,12:15AM,0.000kWh
12/09/2024,12:10AM,0.000kWh
12/09/2024,12:05AM,0.000kWh
11/09/2024,11:55PM,63.125kWh
11/09/2024,11:50PM,63.125kWh
11/09/2024,11:45PM,63.125kWh
11/09/2024,11:40PM,63.125kWh
11/09/2024,11:35PM,63.125kWh
11/09/2024,11:30PM,63.125kWh
11/09/2024,11:25PM,63.125kWh
11/09/2024,11:20PM,63.125kWh
11/09/2024,11:15PM,63.125kWh
11/09/2024,11:10PM,63.125kWh
11/09/2024,11:05PM,63.125kWh
11/09/2024,11:00PM,63.125kWh
11/09/2024,10:55PM,63.125kWh
11/09/2024,10:50PM,63.125kWh
11/09/2024,10:45PM,63.125kWh
11/09/2024,10:40PM,63.125kWh
11/09/2024,10:35PM,63.125kWh
11/09/2024,10:30PM,63.125kWh
11/09/2024,10:25PM,63.125kWh
11/09/2024,10:20PM,63.125kWh
11/09/2024,10:15PM,63.125kWh
11/09/2024,10:10PM,63.125kWh
11/09/2024,10:05PM,63.125kWh
11/09/2024,10:00PM,63.125kWh
11/09/2024,9:55PM,63.125kWh
11/09/2024,9:50PM,63.125kWh
11/09/2024,9:45PM,63.125kWh
11/09/2024,9:40PM,63.125kWh
11/09/2024,9:35PM,63.125kWh
11/09/2024,9:30PM,63.125kWh
11/09/2024,9:25PM,63.125kWh
11/09/2024,9:20PM,63.125kWh
11/09/2024,9:15PM,63.125kWh
11/09/2024,9:10PM,63.125kWh
11/09/2024,9:05PM,63.125kWh
11/09/2024,9:00PM,63.125kWh
11/09/2024,8:55PM,63.125kWh
11/09/2024,8:50PM,63.125kWh
11/09/2024,8:45PM,63.125kWh
11/09/2024,8:40PM,63.125kWh
11/09/2024,8:35PM,63.125kWh
11/09/2024,8:30PM,63.125kWh
11/09/2024,8:25PM,63.125kWh
11/09/2024,8:20PM,63.125kWh
11/09/2024,8:15PM,63.125kWh
11/09/2024,8:10PM,63.125kWh
11/09/2024,8:05PM,63.125kWh
11/09/2024,8:00PM,63.125kWh
11/09/2024,7:55PM,63.125kWh
11/09/2024,7:50PM,63.125kWh
11/09/2024,7:45PM,63.125kWh
11/09/2024,7:40PM,63.125kWh
11/09/2024,7:35PM,63.125kWh
11/09/2024,7:30PM,63.125kWh
11/09/2024,7:25PM,63.125kWh
11/09/2024,7:20PM,63.125kWh
11/09/2024,7:15PM,63.124kWh
11/09/2024,7:10PM,63.121kWh
11/09/2024,7:05PM,63.116kWh
11/09/2024,7:00PM,63.108kWh
11/09/2024,6:55PM,63.095kWh
11/09/2024,6:50PM,63.078kWh
11/09/2024,6:45PM,63.058kWh
11/09/2024,6:40PM,63.035kWh
11/09/2024,6:35PM,63.000kWh
11/09/2024,6:30PM,62.965kWh
11/09/2024,6:25PM,62.924kWh
11/09/2024,6:20PM,62.854kWh
11/09/2024,6:15PM,62.798kWh
11/09/2024,6:10PM,62.751kWh
11/09/2024,6:05PM,62.692kWh
11/09/2024,6:00PM,62.642kWh
11/09/2024,5:55PM,62.601kWh
11/09/2024,5:50PM,62.555kWh
11/09/2024,5:45PM,62.493kWh
11/09/2024,5:40PM,62.401kWh
11/09/2024,5:35PM,62.289kWh
11/09/2024,5:30PM,62.200kWh
11/09/2024,5:25PM,62.112kWh
11/09/2024,5:20PM,62.029kWh
11/09/2024,5:15PM,61.945kWh
11/09/2024,5:10PM,61.852kWh
11/09/2024,5:05PM,61.769kWh
11/09/2024,5:00PM,61.662kWh
11/09/2024,4:55PM,61.570kWh
11/09/2024,4:50PM,61.486kWh
11/09/2024,4:45PM,61.415kWh
11/09/2024,4:40PM,61.333kWh
11/09/2024,4:35PM,61.210kWh
11/09/2024,4:30PM,60.963kWh
11/09/2024,4:25PM,60.810kWh
11/09/2024,4:20PM,60.708kWh
11/09/2024,4:15PM,60.623kWh
11/09/2024,4:10PM,60.530kWh
11/09/2024,4:05PM,60.415kWh
11/09/2024,4:00PM,60.319kWh
11/09/2024,3:55PM,60.169kWh
11/09/2024,3:50PM,59.947kWh
11/09/2024,3:45PM,59.776kWh
11/09/2024,3:40PM,59.635kWh
11/09/2024,3:35PM,59.489kWh
11/09/2024,3:30PM,59.381kWh
11/09/2024,3:25PM,59.270kWh
11/09/2024,3:20PM,59.139kWh
11/09/2024,3:15PM,59.006kWh
11/09/2024,3:10PM,58.858kWh
11/09/2024,3:05PM,58.667kWh
11/09/2024,3:00PM,58.452kWh
11/09/2024,2:55PM,58.244kWh
11/09/2024,2:50PM,58.067kWh
11/09/2024,2:45PM,57.880kWh
11/09/2024,2:40PM,57.663kWh
11/09/2024,2:35PM,57.146kWh
11/09/2024,2:30PM,56.294kWh
11/09/2024,2:25PM,55.599kWh
11/09/2024,2:20PM,54.808kWh
11/09/2024,2:15PM,53.995kWh
11/09/2024,2:10PM,53.172kWh
11/09/2024,2:05PM,52.344kWh
11/09/2024,2:00PM,51.510kWh
11/09/2024,1:55PM,50.662kWh
11/09/2024,1:50PM,49.814kWh
11/09/2024,1:45PM,48.969kWh
11/09/2024,1:40PM,48.114kWh
11/09/2024,1:35PM,47.248kWh
11/09/2024,1:30PM,46.389kWh
11/09/2024,1:25PM,45.517kWh
11/09/2024,1:20PM,44.630kWh
11/09/2024,1:15PM,43.750kWh
11/09/2024,1:10PM,42.862kWh
11/09/2024,1:05PM,41.976kWh
11/09/2024,1:00PM,41.064kWh
11/09/2024,12:55PM,40.143kWh
11/09/2024,12:50PM,39.246kWh
11/09/2024,12:45PM,38.338kWh
11/09/2024,12:40PM,37.424kWh
11/09/2024,12:35PM,36.529kWh
11/09/2024,12:30PM,35.612kWh
11/09/2024,12:25PM,34.689kWh
11/09/2024,12:20PM,33.780kWh
11/09/2024,12:15PM,32.859kWh
11/09/2024,12:10PM,32.026kWh
11/09/2024,12:05PM,31.131kWh
11/09/2024,12:00PM,30.199kWh
11/09/2024,11:55AM,29.268kWh
11/09/2024,11:50AM,28.325kWh
11/09/2024,11:45AM,27.572kWh
11/09/2024,11:40AM,26.652kWh
11/09/2024,11:35AM,25.876kWh
11/09/2024,11:30AM,25.466kWh
11/09/2024,11:25AM,24.713kWh
11/09/2024,11:20AM,23.864kWh
11/09/2024,11:15AM,23.010kWh
11/09/2024,11:10AM,22.146kWh
11/09/2024,11:05AM,21.298kWh
11/09/2024,11:00AM,20.450kWh
11/09/2024,10:55AM,19.635kWh
11/09/2024,10:50AM,19.281kWh
11/09/2024,10:45AM,18.628kWh
11/09/2024,10:40AM,18.229kWh
11/09/2024,10:35AM,17.568kWh
11/09/2024,10:30AM,16.814kWh
11/09/2024,10:25AM,16.097kWh
11/09/2024,10:20AM,15.363kWh
11/09/2024,10:15AM,14.667kWh
11/09/2024,10:10AM,13.953kWh
11/09/2024,10:05AM,13.276kWh
11/09/2024,10:00AM,12.592kWh
11/09/2024,9:55AM,11.944kWh
11/09/2024,9:50AM,11.284kWh
11/09/2024,9:45AM,10.656kWh
11/09/2024,9:40AM,10.034kWh
11/09/2024,9:35AM,9.425kWh
11/09/2024,9:30AM,8.827kWh
11/09/2024,9:25AM,8.250kWh
11/09/2024,9:20AM,7.683kWh
11/09/2024,9:15AM,7.137kWh
11/09/2024,9:10AM,6.612kWh
11/09/2024,9:05AM,6.100kWh
11/09/2024,9:00AM,5.611kWh
11/09/2024,8:55AM,5.137kWh
11/09/2024,8:50AM,4.683kWh
11/09/2024,8:40AM,3.820kWh
11/09/2024,8:35AM,3.426kWh
11/09/2024,8:30AM,3.053kWh
11/09/2024,8:25AM,2.698kWh
11/09/2024,8:20AM,2.366kWh
11/09/2024,8:15AM,2.054kWh
11/09/2024,8:10AM,1.764kWh
11/09/2024,8:05AM,1.500kWh
11/09/2024,8:00AM,1.255kWh
11/09/2024,7:55AM,1.044kWh
11/09/2024,7:50AM,0.852kWh
11/09/2024,7:45AM,0.682kWh
11/09/2024,7:40AM,0.536kWh
11/09/2024,7:35AM,0.410kWh
11/09/2024,7:30AM,0.303kWh
11/09/2024,7:25AM,0.219kWh
11/09/2024,7:20AM,0.152kWh
11/09/2024,7:15AM,0.102kWh
11/09/2024,7:10AM,0.066kWh
11/09/2024,7:05AM,0.039kWh
11/09/2024,7:00AM,0.022kWh
11/09/2024,6:55AM,0.004kWh
11/09/2024,6:50AM,0.001kWh
11/09/2024,6:45AM,0.000kWh
11/09/2024,6:40AM,0.000kWh
11/09/2024,6:35AM,0.000kWh
11/09/2024,6:30AM,0.000kWh
11/09/2024,6:25AM,0.000kWh
11/09/2024,6:20AM,0.000kWh
11/09/2024,6:15AM,0.000kWh
11/09/2024,6:10AM,0.000kWh
11/09/2024,6:05AM,0.000kWh
11/09/2024,6:00AM,0.000kWh
11/09/2024,5:55AM,0.000kWh
11/09/2024,5:50AM,0.000kWh
11/09/2024,5:45AM,0.000kWh
11/09/2024,5:40AM,0.000kWh
11/09/2024,5:35AM,0.000kWh
11/09/2024,5:30AM,0.000kWh
11/09/2024,5:25AM,0.000kWh
11/09/2024,5:20AM,0.000kWh
11/09/2024,5:15AM,0.000kWh
11/09/2024,5:10AM,0.000kWh
11/09/2024,5:05AM,0.000kWh
11/09/2024,5:00AM,0.000kWh
11/09/2024,4:55AM,0.000kWh
11/09/2024,4:50AM,0.000kWh
11/09/2024,4:45AM,0.000kWh
11/09/2024,4:40AM,0.000kWh
11/09/2024,4:35AM,0.000kWh
11/09/2024,4:30AM,0.000kWh
11/09/2024,4:25AM,0.000kWh
11/09/2024,4:20AM,0.000kWh
11/09/2024,4:15AM,0.000kWh
11/09/2024,4:10AM,0.000kWh
11/09/2024,4:05AM,0.000kWh
11/09/2024,4:00AM,0.000kWh
11/09/2024,3:55AM,0.000kWh
11/09/2024,3:50AM,0.000kWh
11/09/2024,3:45AM,0.000kWh
11/09/2024,3:40AM,0.000kWh
11/09/2024,3:35AM,0.000kWh
11/09/2024,3:30AM,0.000kWh
11/09/2024,3:25AM,0.000kWh
11/09/2024,3:20AM,0.000kWh
11/09/2024,3:15AM,0.000kWh
11/09/2024,3:10AM,0.000kWh
11/09/2024,3:05AM,0.000kWh
11/09/2024,3:00AM,0.000kWh
11/09/2024,2:55AM,0.000kWh
11/09/2024,2:50AM,0.000kWh
11/09/2024,2:45AM,0.000kWh
11/09/2024,2:40AM,0.000kWh
11/09/2024,2:35AM,0.000kWh
11/09/2024,2:30AM,0.000kWh
11/09/2024,2:25AM,0.000kWh
11/09/2024,2:20AM,0.000kWh
11/09/2024,2:15AM,0.000kWh
11/09/2024,2:10AM,0.000kWh
11/09/2024,2:05AM,0.000kWh
11/09/2024,2:00AM,0.000kWh
11/09/2024,1:55AM,0.000kWh
11/09/2024,1:50AM,0.000kWh
11/09/2024,1:45AM,0.000kWh
11/09/2024,1:40AM,0.000kWh
11/09/2024,1:35AM,0.000kWh
11/09/2024,1:30AM,0.000kWh
11/09/2024,1:25AM,0.000kWh
11/09/2024,1:20AM,0.000kWh
11/09/2024,1:15AM,0.000kWh
11/09/2024,1:10AM,0.000kWh
11/09/2024,1:05AM,0.000kWh
11/09/2024,1:00AM,0.000kWh
11/09/2024,12:55AM,0.000kWh
11/09/2024,12:50AM,0.000kWh
11/09/2024,12:45AM,0.000kWh
11/09/2024,12:40AM,0.000kWh
11/09/2024,12:35AM,0.000kWh
11/09/2024,12:30AM,0.000kWh
11/09/2024,12:25AM,0.000kWh
11/09/2024,12:20AM,0.000kWh
11/09/2024,12:15AM,0.000kWh
11/09/2024,12:10AM,0.000kWh
11/09/2024,12:05AM,0.000kWh
10/09/2024,11:55PM,46.928kWh
10/09/2024,11:50PM,46.928kWh
10/09/2024,11:45PM,46.928kWh
10/09/2024,11:40PM,46.928kWh
10/09/2024,11:35PM,46.928kWh
10/09/2024,11:30PM,46.928kWh
10/09/2024,11:25PM,46.928kWh
10/09/2024,11:20PM,46.928kWh
10/09/2024,11:15PM,46.928kWh
10/09/2024,11:10PM,46.928kWh
10/09/2024,11:05PM,46.928kWh
10/09/2024,11:00PM,46.928kWh
10/09/2024,10:55PM,46.928kWh
10/09/2024,10:50PM,46.928kWh
10/09/2024,10:45PM,46.928kWh
10/09/2024,10:40PM,46.928kWh
10/09/2024,10:35PM,46.928kWh
10/09/2024,10:30PM,46.928kWh
10/09/2024,10:25PM,46.928kWh
10/09/2024,10:20PM,46.928kWh
10/09/2024,10:15PM,46.928kWh
10/09/2024,10:10PM,46.928kWh
10/09/2024,10:05PM,46.928kWh
10/09/2024,10:00PM,46.928kWh
10/09/2024,9:55PM,46.928kWh
10/09/2024,9:50PM,46.928kWh
10/09/2024,9:45PM,46.928kWh
10/09/2024,9:40PM,46.928kWh
10/09/2024,9:35PM,46.928kWh
10/09/2024,9:30PM,46.928kWh
10/09/2024,9:25PM,46.928kWh
10/09/2024,9:20PM,46.928kWh
10/09/2024,9:15PM,46.928kWh
10/09/2024,9:10PM,46.928kWh
10/09/2024,9:05PM,46.928kWh
10/09/2024,9:00PM,46.928kWh
10/09/2024,8:55PM,46.928kWh
10/09/2024,8:50PM,46.928kWh
10/09/2024,8:45PM,46.928kWh
10/09/2024,8:40PM,46.928kWh
10/09/2024,8:35PM,46.928kWh
10/09/2024,8:30PM,46.928kWh
10/09/2024,8:25PM,46.928kWh
10/09/2024,8:20PM,46.928kWh
10/09/2024,8:15PM,46.928kWh
10/09/2024,8:10PM,46.928kWh
10/09/2024,8:05PM,46.928kWh
10/09/2024,8:00PM,46.928kWh
10/09/2024,7:55PM,46.928kWh
10/09/2024,7:50PM,46.928kWh
10/09/2024,7:45PM,46.928kWh
10/09/2024,7:40PM,46.928kWh
10/09/2024,7:35PM,46.928kWh
10/09/2024,7:30PM,46.928kWh
10/09/2024,7:25PM,46.928kWh
10/09/2024,7:20PM,46.928kWh
10/09/2024,7:15PM,46.928kWh
10/09/2024,7:10PM,46.926kWh
10/09/2024,7:05PM,46.922kWh
10/09/2024,7:00PM,46.916kWh
10/09/2024,6:55PM,46.910kWh
10/09/2024,6:50PM,46.903kWh
10/09/2024,6:45PM,46.895kWh
10/09/2024,6:40PM,46.885kWh
10/09/2024,6:35PM,46.872kWh
10/09/2024,6:30PM,46.857kWh
10/09/2024,6:25PM,46.840kWh
10/09/2024,6:20PM,46.817kWh
10/09/2024,6:15PM,46.795kWh
10/09/2024,6:10PM,46.768kWh
10/09/2024,6:05PM,46.744kWh
10/09/2024,6:00PM,46.721kWh
10/09/2024,5:55PM,46.696kWh
10/09/2024,5:50PM,46.669kWh
10/09/2024,5:45PM,46.642kWh
10/09/2024,5:40PM,46.615kWh
10/09/2024,5:35PM,46.583kWh
10/09/2024,5:30PM,46.546kWh
10/09/2024,5:25PM,46.511kWh
10/09/2024,5:20PM,46.477kWh
10/09/2024,5:15PM,46.438kWh
10/09/2024,5:10PM,46.387kWh
10/09/2024,5:05PM,46.337kWh
10/09/2024,5:00PM,46.273kWh
10/09/2024,4:55PM,46.200kWh
10/09/2024,4:50PM,46.140kWh
10/09/2024,4:45PM,46.068kWh
10/09/2024,4:40PM,45.988kWh
10/09/2024,4:35PM,45.898kWh
10/09/2024,4:30PM,45.776kWh
10/09/2024,4:25PM,45.685kWh
10/09/2024,4:20PM,45.586kWh
10/09/2024,4:15PM,45.492kWh
10/09/2024,4:10PM,45.376kWh
10/09/2024,4:05PM,45.272kWh
10/09/2024,4:00PM,45.113kWh
10/09/2024,3:55PM,44.963kWh
10/09/2024,3:50PM,44.833kWh
10/09/2024,3:45PM,44.683kWh
10/09/2024,3:40PM,44.578kWh
10/09/2024,3:35PM,44.442kWh
10/09/2024,3:30PM,44.189kWh
10/09/2024,3:25PM,44.004kWh
10/09/2024,3:20PM,43.839kWh
10/09/2024,3:15PM,43.666kWh
10/09/2024,3:10PM,43.499kWh
10/09/2024,3:05PM,43.108kWh
10/09/2024,3:00PM,42.893kWh
10/09/2024,2:55PM,42.463kWh
10/09/2024,2:50PM,42.124kWh
10/09/2024,2:45PM,41.284kWh
10/09/2024,2:40PM,41.036kWh
10/09/2024,2:35PM,40.811kWh
10/09/2024,2:30PM,40.697kWh
10/09/2024,2:25PM,40.578kWh
10/09/2024,2:20PM,40.015kWh
10/09/2024,2:15PM,39.874kWh
10/09/2024,2:10PM,39.634kWh
10/09/2024,2:05PM,39.480kWh
10/09/2024,2:00PM,39.286kWh
10/09/2024,1:55PM,38.827kWh
10/09/2024,1:50PM,38.123kWh
10/09/2024,1:45PM,37.524kWh
10/09/2024,1:40PM,37.333kWh
10/09/2024,1:35PM,37.157kWh
10/09/2024,1:30PM,36.952kWh
10/09/2024,1:25PM,36.623kWh
10/09/2024,1:20PM,35.796kWh
10/09/2024,1:15PM,35.038kWh
10/09/2024,1:10PM,34.202kWh
10/09/2024,1:05PM,33.292kWh
10/09/2024,1:00PM,32.290kWh
10/09/2024,12:55PM,31.741kWh
10/09/2024,12:50PM,31.407kWh
10/09/2024,12:45PM,31.114kWh
10/09/2024,12:40PM,31.007kWh
10/09/2024,12:35PM,30.870kWh
10/09/2024,12:30PM,30.583kWh
10/09/2024,12:25PM,30.351kWh
10/09/2024,12:20PM,30.224kWh
10/09/2024,12:15PM,30.048kWh
10/09/2024,12:10PM,29.618kWh
10/09/2024,12:05PM,29.031kWh
10/09/2024,12:00PM,28.496kWh
10/09/2024,11:55AM,27.947kWh
10/09/2024,11:50AM,27.533kWh
10/09/2024,11:45AM,26.717kWh
10/09/2024,11:40AM,25.852kWh
10/09/2024,11:35AM,25.161kWh
10/09/2024,11:30AM,24.237kWh
10/09/2024,11:25AM,23.615kWh
10/09/2024,11:20AM,22.861kWh
10/09/2024,11:15AM,22.401kWh
10/09/2024,11:10AM,22.056kWh
10/09/2024,11:05AM,21.219kWh
10/09/2024,11:00AM,20.636kWh
10/09/2024,10:55AM,19.877kWh
10/09/2024,10:50AM,18.939kWh
10/09/2024,10:45AM,18.133kWh
10/09/2024,10:40AM,17.548kWh
10/09/2024,10:35AM,16.896kWh
10/09/2024,10:30AM,16.185kWh
10/09/2024,10:25AM,15.444kWh
10/09/2024,10:20AM,14.708kWh
10/09/2024,10:15AM,13.905kWh
10/09/2024,10:10AM,13.169kWh
10/09/2024,10:05AM,12.720kWh
10/09/2024,10:00AM,12.308kWh
10/09/2024,9:55AM,11.813kWh
10/09/2024,9:50AM,11.384kWh
10/09/2024,9:45AM,10.954kWh
10/09/2024,9:40AM,10.297kWh
10/09/2024,9:35AM,9.557kWh
10/09/2024,9:30AM,8.860kWh
10/09/2024,9:25AM,8.389kWh
10/09/2024,9:20AM,7.769kWh
10/09/2024,9:15AM,7.205kWh
10/09/2024,9:10AM,6.643kWh
10/09/2024,9:05AM,6.098kWh
10/09/2024,9:00AM,5.551kWh
10/09/2024,8:55AM,5.053kWh
10/09/2024,8:50AM,4.598kWh
10/09/2024,8:45AM,4.161kWh
10/09/2024,8:40AM,3.743kWh
10/09/2024,8:35AM,3.341kWh
10/09/2024,8:30AM,2.951kWh
10/09/2024,8:20AM,2.264kWh
10/09/2024,8:15AM,1.958kWh
10/09/2024,8:10AM,1.681kWh
10/09/2024,8:05AM,1.427kWh
10/09/2024,8:00AM,1.193kWh
10/09/2024,7:55AM,0.987kWh
10/09/2024,7:50AM,0.799kWh
10/09/2024,7:45AM,0.635kWh
10/09/2024,7:40AM,0.500kWh
10/09/2024,7:35AM,0.377kWh
10/09/2024,7:30AM,0.279kWh
10/09/2024,7:25AM,0.199kWh
10/09/2024,7:20AM,0.133kWh
10/09/2024,7:15AM,0.081kWh
10/09/2024,7:10AM,0.044kWh
10/09/2024,7:05AM,0.016kWh
10/09/2024,7:00AM,0.001kWh
10/09/2024,6:55AM,0.000kWh
10/09/2024,6:50AM,0.000kWh
10/09/2024,6:45AM,0.000kWh
10/09/2024,6:40AM,0.000kWh
10/09/2024,6:35AM,0.000kWh
10/09/2024,6:30AM,0.000kWh
10/09/2024,6:25AM,0.000kWh
10/09/2024,6:20AM,0.000kWh
10/09/2024,6:15AM,0.000kWh
10/09/2024,6:10AM,0.000kWh
10/09/2024,6:05AM,0.000kWh
10/09/2024,6:00AM,0.000kWh
10/09/2024,5:55AM,0.000kWh
10/09/2024,5:50AM,0.000kWh
10/09/2024,5:45AM,0.000kWh
10/09/2024,5:40AM,0.000kWh
10/09/2024,5:35AM,0.000kWh
10/09/2024,5:30AM,0.000kWh
10/09/2024,5:25AM,0.000kWh
10/09/2024,5:20AM,0.000kWh
10/09/2024,5:15AM,0.000kWh
10/09/2024,5:10AM,0.000kWh
10/09/2024,5:05AM,0.000kWh
10/09/2024,5:00AM,0.000kWh
10/09/2024,4:55AM,0.000kWh
10/09/2024,4:50AM,0.000kWh
10/09/2024,4:45AM,0.000kWh
10/09/2024,4:40AM,0.000kWh
10/09/2024,4:35AM,0.000kWh
10/09/2024,4:30AM,0.000kWh
10/09/2024,4:25AM,0.000kWh
10/09/2024,4:20AM,0.000kWh
10/09/2024,4:15AM,0.000kWh
10/09/2024,4:10AM,0.000kWh
10/09/2024,4:05AM,0.000kWh
10/09/2024,4:00AM,0.000kWh
10/09/2024,3:55AM,0.000kWh
10/09/2024,3:50AM,0.000kWh
10/09/2024,3:45AM,0.000kWh
10/09/2024,3:40AM,0.000kWh
10/09/2024,3:35AM,0.000kWh
10/09/2024,3:30AM,0.000kWh
10/09/2024,3:25AM,0.000kWh
10/09/2024,3:20AM,0.000kWh
10/09/2024,3:15AM,0.000kWh
10/09/2024,3:10AM,0.000kWh
10/09/2024,3:05AM,0.000kWh
10/09/2024,3:00AM,0.000kWh
10/09/2024,2:55AM,0.000kWh
10/09/2024,2:50AM,0.000kWh
